,Unnamed: 0,Titles,Released,Runtime,Metascores,IMDB,User Reviews,Critic Reviews,Directors,Writers,Studios,Budget,US Gross,Worldwide Gross,Aspect Ratio,Runtime_mins
1293,1293,G-Force,2009,1h 28min,41,5.1,96,148,Hoyt Yeatman,Cormac Wibberley,Jerry Bruckheimer Films,150000000,119436770,292817898,2.39 : 1,88
1294,1294,Mongol,2007,2h 6min,74,7.2,184,163,Sergei Bodrov,Arif Aliev,CTB Film Company,18000000,5705761,26527510,2.35 : 1,126
1295,1295,Autómata,2014,1h 49min,37,6.1,186,150,Gabe Ibáñez,Gabe Ibáñez,Green Moon,7000000,0,6237990,2.35 : 1,109
1296,1296,Overdrive,2017,1h 33min,0,5.4,60,55,Antonio Negret,Michael Brandt,Overdrive Productions,0,7793,9650552,2.35 : 1,93
1297,1297,Big Stan,2007,1h 45min,0,6.2,70,36,Rob Schneider,Josh Lieb,Silver Nitrate,10000000,0,8742330,1.85 : 1,105
1298,1298,The Gunman,2015,1h 55min,39,5.8,162,239,Pierre Morel,Jean-Patrick Manchette,Open Road Films (II),40000000,10664749,24177137,2.35 : 1,115
1299,1299,Blues Brothers 2000,1998,2h 3min,0,4.9,0,0,John Landis,Dan Aykroyd,Universal Pictures,28000000,14051384,14051384,1.85 : 1,123
1300,1300,Dark Tide,2012,1h 54min,23,4.3,64,63,John Stockwell,Amy Sorlie,Magnet Media Productions,25000000,0,1167612,2.35 : 1,114
1301,1301,Heist,2001,1h 49min,66,6.5,287,131,David Mamet,David Mamet,Morgan Creek Entertainment,39000000,23510841,28510652,1.85 : 1,109
1302,1302,Species II,1998,1h 33min,19,4.4,169,105,Peter Medak,Dennis Feldman,Metro-Goldwyn-Mayer (MGM),0,19221939,19221939,1.85 : 1,93
1303,1303,The Spy Next Door,2010,1h 34min,27,5.5,100,66,Brian Levant,Jonathan Bernstein,Relativity Media,28000000,24307086,66166000,1.85 : 1,94
1304,1304,The Shadow,1994,1h 48min,50,6.1,165,93,Russell Mulcahy,Walter B. Gibson,Universal Pictures,25000000,32063435,48063435,1.85 : 1,108
1305,1305,Get the Gringo,2012,1h 36min,60,7.0,167,212,Adrian Grunberg,Mel Gibson,Icon Productions,20000000,0,8826837,2.39 : 1,96
1306,1306,The Sentinel,2006,1h 48min,49,6.1,233,167,Clark Johnson,George Nolfi,Twentieth Century Fox,60000000,36280697,78810595,2.35 : 1,108
1307,1307,Double Team,1997,1h 33min,0,4.8,110,88,Hark Tsui,Don Jakoby,Mandalay Entertainment,30000000,11438337,11438337,2.35 : 1,93
1308,1308,Scenes of the Crime,2001,1h 31min,0,5.8,14,13,Dominique Forma,Dominique Forma,Battleplan Productions,0,0,70812,1.85 : 1,91
1309,1309,Der Rote Baron,2008,1h 46min,0,6.4,85,30,Nikolai Müllerschön,Nikolai Müllerschön,Niama Film,0,37189,2783332,2.35 : 1,106
1310,1310,Point of No Return,1993,1h 49min,53,6.1,140,41,John Badham,Luc Besson,Warner Bros.,0,30038362,30038362,2.35 : 1,109
1311,1311,Bajirao Mastani,2015,2h 38min,0,7.2,210,46,Sanjay Leela Bhansali,Nagnath S. Inamdar,Bhansali Productions,0,6557047,11350917,2.35 : 1,158
1312,1312,Inside Man: Most Wanted,2019,1h 45min,0,5.6,82,9,M.J. Bassett,Brian Brightly,Universal 1440 Entertainment,0,0,0,2.35 : 1,105
1313,1313,Superfly,2018,1h 56min,52,5.2,131,63,Director X.,Alex Tse,Columbia Pictures,16000000,20545116,20780685,1.85 : 1,116
1314,1314,We Own the Night,2007,1h 57min,59,6.8,222,218,James Gray,James Gray,Columbia Pictures,21000000,28563179,55033767,1.85 : 1,117
1315,1315,Tromeo and Juliet,1996,1h 47min,0,6.1,0,0,Lloyd Kaufman,James Gunn,Troma Entertainment,350000,0,0,1.33 : 1,107
1316,1316,The Fantastic Four,1994,1h 30min,0,3.8,140,60,Oley Sassone,Craig J. Nevius,New Horizons,1000000,0,0,1.85 : 1,90
1317,1317,The One,2001,1h 27min,25,5.9,308,101,James Wong,Glen Morgan,Revolution Studios,49000000,43905746,74005691,2.39 : 1,87
1318,1318,Assassins,1995,2h 12min,0,6.3,109,74,Richard Donner,Lilly Wachowski,Warner Bros.,50000000,30303072,30303072,1.85 : 1,132
1319,1319,Wer,2013,1h 33min,0,5.9,89,52,William Brent Bell,William Brent Bell,FilmDistrict,2500000,0,860940,1.85 : 1,93
1320,1320,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,1h 36min,47,6.1,89,72,Woo-Ping Yuen,John Fusco,Netflix,20000000,0,38659039,2.39 : 1,96
1321,1321,National Security,2003,1h 28min,31,5.6,160,56,Dennis Dugan,Jay Scherick,Columbia Pictures,0,36381186,50097949,1.85 : 1,88
1322,1322,Black '47,2018,1h 40min,65,6.9,147,56,Lance Daly,Lance Daly,Fastnet Films,0,57520,2073063,2.35 : 1,100
1323,1323,Yip Man 3,2015,1h 45min,57,7.1,98,83,Wilson Yip,Tai-lee Chan,Golden Harvest Company,36000000,2679437,157029618,2.35 : 1,105
1324,1324,Mugen no jûnin,2017,2h 20min,72,6.8,78,156,Takashi Miike,Hiroaki Samura,Warner Bros.,0,150532,7162617,2.35 : 1,140
1325,1325,Nothing to Lose,1997,1h 38min,0,6.7,0,0,Steve Oedekerk,Steve Oedekerk,O Entertainment,25000000,44480039,44480039,1.85 : 1,98
1326,1326,Batman: Gotham by Gaslight,2018,1h 18min,0,6.7,0,0,Sam Liu,James Krieg,DC Entertainment,0,0,0,1.78 : 1,78
1327,1327,Blood and Bone,2009,1h 33min,0,6.7,88,39,Ben Ramsey,Michael Andrews,Remarkable Films,3700000,0,3492,1.78 : 1,93
1328,1328,Captain Underpants: The First Epic Movie,2017,1h 29min,69,6.2,140,135,David Soren,Nicholas Stoller,DreamWorks Animation,38000000,73921000,125427681,1.85 : 1,89
1329,1329,Pawn Shop Chronicles,2013,1h 52min,26,5.9,60,47,Wayne Kramer,Adam Minarovich,Anchor Bay Films,5000000,8088,10080,1.85 : 1,112
1330,1330,The Professionals,1966,1h 57min,75,7.3,104,55,Richard Brooks,Frank O'Rourke,Pax Enterprises,0,19537346,0,2.35 : 1,117
1331,1331,Legend of the Guardians: The Owls of Ga'Hoole,2010,1h 37min,53,6.9,191,191,Zack Snyder,John Orloff,Warner Bros.,80000000,55675313,140073390,2.35 : 1,97
1332,1332,xXx: State of the Union,2005,1h 41min,37,4.5,239,54,Lee Tamahori,Rich Wilkes,Columbia Pictures,113000000,26873932,71022693,2.39 : 1,101
1333,1333,Tracers,2015,1h 34min,45,5.6,55,82,Daniel Benmayor,Matt Johnson,Saban Films,11000000,0,3340503,2.35 : 1,94
1334,1334,Voyage to the Bottom of the Sea,1961,1h 45min,0,6.1,85,52,Irwin Allen,Irwin Allen,Irwin Allen Productions,1580000,0,0,2.35 : 1,105
1335,1335,Boku no hîrô akademia THE MOVIE ~ 2-ri no eiyû ~,2018,1h 36min,0,7.5,51,14,Kenji Nagasaki,Kôhei Horikoshi,Bones,0,5754556,21022724,1.85 : 1,96
1336,1336,The Art of War,2000,1h 57min,30,5.7,179,98,Christian Duguay,Wayne Beach,Morgan Creek Entertainment,60000000,30208599,40400425,2.35 : 1,117
1337,1337,How I Live Now,2013,1h 41min,57,6.5,101,136,Kevin Macdonald,Meg Rosoff,Film4,8000000,60213,925762,1.85 : 1,101
1338,1338,The Big Hit,1998,1h 31min,31,6.1,184,66,Kirk Wong,Ben Ramsey,TriStar Pictures,13000000,27007143,27007143,1.85 : 1,91
1339,1339,Underdog,2007,1h 40min,37,4.8,109,92,Frederik Du Chau,Adam Rifkin,Have No Fear Productions,0,43760605,65270477,2.35 : 1,100
1340,1340,Universal Soldier: Day of Reckoning,2012,1h 54min,58,5.0,115,129,John Hyams,John Hyams,Foresight Unlimited,10000000,5460,1402307,2.35 : 1,114
1341,1341,Cradle 2 the Grave,2003,1h 41min,36,5.8,195,102,Andrzej Bartkowiak,John O'Brien,Warner Bros.,25000000,34712347,56489558,2.35 : 1,101
1342,1342,Red Tails,2012,2h 5min,46,5.9,316,150,Anthony Hemingway,John Ridley,Twentieth Century Fox,58000000,49876377,50365498,2.35 : 1,125
1343,1343,Stormbreaker,2006,1h 33min,42,5.1,195,68,Geoffrey Sax,Anthony Horowitz,Samuelson Productions,0,677646,23937870,2.35 : 1,93
1344,1344,Premium Rush,2012,1h 31min,66,6.5,202,259,David Koepp,David Koepp,Columbia Pictures,35000000,20275446,31083599,2.35 : 1,91
1345,1345,Lat sau san taam,1992,2h 8min,0,7.8,285,109,John Woo,John Woo,Golden Princess Film Production Limited,4500000,0,0,1.85 : 1,128
1346,1346,Red Sky,2014,1h 40min,0,4.1,15,7,Mario Van Peebles,Mario Van Peebles,Aldamisa Entertainment,25000000,0,7289,,100
1347,1347,Teen Titans Go! To the Movies,2018,1h 24min,69,6.8,223,117,Aaron Horvath,Michael Jelenic,Warner Bros. Animation,10000000,29790236,52090236,1.85 : 1,84
1348,1348,Chasers,1994,1h 42min,44,5.1,30,21,Dennis Hopper,Joe Batteer,Morgan Creek Entertainment,0,1596687,1596687,1.85 : 1,102
1349,1349,Start-Up,2019,1h 42min,0,6.3,0,0,Jeong-Yeol Choi,Jeong-Yeol Choi,Filmmaker R&K,0,0,24106579,1.85 : 1,102
1350,1350,On Deadly Ground,1994,1h 41min,33,4.6,160,68,Steven Seagal,Ed Horowitz,Seagal/Nasso Productions,50000000,38590458,38590458,2.39 : 1,101
1351,1351,Bad Company,2002,1h 56min,0,5.6,0,0,Joel Schumacher,Gary M. Goodman,Touchstone Pictures,70000000,30160161,66200782,2.39 : 1,116
1352,1352,The Brothers Bloom,2008,1h 54min,55,6.8,131,187,Rian Johnson,Rian Johnson,Endgame Entertainment,20000000,3531756,5530764,2.35 : 1,114
1353,1353,Sinbad and the Eye of the Tiger,1977,1h 53min,0,6.4,68,68,Sam Wanamaker,Beverley Cross,Columbia Pictures,3500000,0,0,1.66 : 1,113
1354,1354,"Tomorrow, When the War Began",2010,1h 44min,54,6.2,273,89,Stuart Beattie,John Marsden,Ambience Entertainment,0,4936,16533595,2.35 : 1,104
1355,1355,D.E.B.S.,2004,1h 31min,42,5.3,167,52,Angela Robinson,Angela Robinson,Screen Gems,3500000,97446,97446,2.35 : 1,91
1356,1356,Sanctum,2011,1h 48min,42,5.9,254,253,Alister Grierson,John Garvin,Universal Pictures,30000000,23209310,108609310,1.85 : 1,108
1357,1357,Beirut,2018,1h 50min,69,6.5,130,99,Brad Anderson,Tony Gilroy,Kasbah Films,0,5019226,7509436,2.39 : 1,110
1358,1358,The Getaway,1994,1h 55min,51,5.8,66,26,Roger Donaldson,Jim Thompson,Universal Pictures,0,16094974,30057974,2.39 : 1,115
1359,1359,Beast of Burden,2018,1h 29min,0,3.6,46,25,Jesper Ganslandt,Adam Hoelzel,WYSJ Media,0,0,52976,2.35 : 1,89
1360,1360,Henry V,1989,2h 17min,83,7.5,126,48,Kenneth Branagh,William Shakespeare,Renaissance Films,9000000,10161099,10161099,1.85 : 1,137
1361,1361,Cats & Dogs 3: Paws Unite,2020,1h 24min,0,3.7,31,16,Sean McNamara,Scott Bindley,Warner Bros.,17000000,0,4181511,1.78 : 1,84
1362,1362,Mighty Joe Young,1998,1h 54min,51,5.7,105,43,Ron Underwood,Merian C. Cooper,RKO Pictures,90000000,50632037,50632037,1.85 : 1,114
1363,1363,Kingsglaive: Final Fantasy XV,2016,1h 50min,35,6.8,91,46,Takeshi Nozue,Takashi Hasegawa,Square Visual Works Co. Ltd.,0,269980,5725482,2.35 : 1,110
1364,1364,Machine Gun Preacher,2011,2h 9min,43,6.8,145,143,Marc Forster,Jason Keller,Relativity Media,30000000,538690,3338690,2.35 : 1,129
1365,1365,Babylon A.D.,2008,1h 30min,26,5.6,226,165,Mathieu Kassovitz,Maurice G. Dantec,Babylon,70000000,22532572,72109200,2.35 : 1,90
1366,1366,Striking Distance,1993,1h 42min,36,5.9,106,40,Rowdy Herrington,Rowdy Herrington,Columbia Pictures,30000000,24107867,24107867,1.85 : 1,102
1367,1367,Hollywood Homicide,2003,1h 56min,47,5.3,253,134,Ron Shelton,Robert Souza,Revolution Studios,75000000,30940691,51142659,2.35 : 1,116
1368,1368,12 Rounds,2009,1h 48min,38,5.6,125,118,Renny Harlin,Daniel Kunka,Fox Atomic,22000000,12234694,17280326,2.35 : 1,108
1369,1369,Erased,2012,1h 40min,34,6.1,121,70,Philipp Stölzl,Arash Amel,Entertainment Motion Pictures (E-MOTION),0,0,1314735,2.35 : 1,100
1370,1370,Kiss of the Dragon,2001,1h 38min,58,6.6,267,120,Chris Nahon,Jet Li,Twentieth Century Fox,25000000,36845124,64437847,2.35 : 1,98
1371,1371,Entebbe,2018,1h 47min,49,5.8,231,142,José Padilha,Gregory Burke,Participant,0,3326885,8771432,2.39 : 1,107
1372,1372,211,2018,1h 26min,21,4.4,214,45,York Alec Shackleton,York Alec Shackleton,Millennium Films,0,0,1052222,1.85 : 1,86
1373,1373,Ultraviolet,2006,1h 28min,18,4.4,856,163,Kurt Wimmer,Kurt Wimmer,Screen Gems,30000000,18535812,31070211,1.85 : 1,88
1374,1374,First Kill,2017,1h 37min,39,5.0,134,56,Steven C. Miller,Nick Gordon,Grindstone Entertainment Group,10000000,0,347295,2.35 : 1,97
1375,1375,Money Talks,1997,1h 37min,0,6.2,51,36,Brett Ratner,Joel Cohen,New Line Cinema,25000000,40922619,48407611,2.35 : 1,97
1376,1376,Dragon: The Bruce Lee Story,1993,2h,69,7.0,110,41,Rob Cohen,Robert Clouse,Raffaella De Laurentiis Productions,14000000,35113743,63513743,2.39 : 1,120
1377,1377,MacGruber,2010,1h 30min,43,5.5,170,153,Jorma Taccone,Will Forte,Broadway Video,10000000,8525600,9322895,2.35 : 1,90
1378,1378,Ne Zha zhi mo tong jiang shi,2019,1h 50min,54,7.5,96,27,Yu Yang,Yu Yang,Coco Cartoon,0,3695533,726264074,2.39 : 1,110
1379,1379,Black Water,2007,1h 30min,0,5.9,133,99,David Nerlich,Andrew Traucki,The Australian Film Commission,700000,0,1271556,1.78 : 1,90
1380,1380,Paul Blart: Mall Cop 2,2015,1h 34min,13,4.4,177,84,Andy Fickman,Kevin James,Columbia Pictures,30000000,71038190,107588225,1.85 : 1,94
1381,1381,Da hong zha,2018,2h,0,3.2,183,17,Xiao Feng,Ping Chen,Origin Films,65000000,0,532377,2.35 : 1,120
1382,1382,Starship Troopers: Traitor of Mars,2017,1h 28min,0,5.5,43,23,Shinji Aramaki,Edward Neumeier,Lucent Pictures Entertainment,0,0,0,1.78 : 1,88
1383,1383,JCVD,2008,1h 37min,64,7.1,148,176,Mabrouk El Mechri,Mabrouk El Mechri,Gaumont,0,470691,2342211,2.35 : 1,97
1384,1384,Yakusoku no Neverland,2020,1h 59min,0,5.5,4,1,Yûichirô Hirakawa,Posuka Demizu,,0,0,17698106,2.35 : 1,119
1385,1385,Trauma Center,2019,1h 27min,0,4.2,393,35,Matt Eskandari,Paul Da Silva,Emmett/Furla/Oasis Films (EFO Films),0,0,92968,2.35 : 1,87
1386,1386,One Piece: Stampede,2019,1h 41min,0,7.7,67,26,Takashi Otsuka,Eiichiro Oda,Toei Animation,0,1298528,81562741,1.85 : 1,101
1387,1387,Blood Work,2002,1h 50min,64,6.4,292,140,Clint Eastwood,Michael Connelly,Malpaso Productions,50000000,26235081,31794718,2.39 : 1,110
1388,1388,Thunderbirds,2004,1h 35min,0,4.3,0,0,Jonathan Frakes,Gerry Anderson,Working Title Films,57000000,6880917,28283637,1.85 : 1,95
1389,1389,Big Game,2014,1h 30min,53,5.4,147,182,Jalmari Helander,Jalmari Helander,Subzero Film Entertainment,0,24752,7455398,2.35 : 1,90
1390,1390,Geukhanjikeob,2019,1h 51min,0,7.1,51,42,Byeong-heon Lee,Se-yeong Bae,About Film,0,1565885,119932733,2.35 : 1,111
1391,1391,Rush,1991,2h,66,6.8,43,20,Lili Fini Zanuck,Kim Wozencraft,Metro-Goldwyn-Mayer (MGM),17000000,7241350,7241350,1.85 : 1,120
1392,1392,Reindeer Games,2000,1h 44min,0,5.8,0,0,John Frankenheimer,Ehren Kruger,Dimension Films,42000000,23368995,32168970,2.35 : 1,104
1393,1393,Bitch Slap,2009,1h 49min,19,4.5,62,92,Rick Jacobson,Rick Jacobson,Bombshell Pictures,0,17365,439587,2.35 : 1,109
1394,1394,Batman: Mask of the Phantasm,1993,1h 16min,0,7.8,192,71,Kevin Altieri,Alan Burnett,Warner Bros. Animation,6000000,5635204,5635204,,76
1395,1395,The Replacement Killers,1998,1h 27min,42,6.2,186,98,Antoine Fuqua,Ken Sanzel,Columbia Pictures,30000000,19204929,19204929,2.39 : 1,87
1396,1396,Infidel,2019,1h 48min,0,5.8,109,21,Cyrus Nowrasteh,Cyrus Nowrasteh,Cloudburst Entertainment,0,4051990,4051990,,108
1397,1397,Ji qi zhi xue,2017,1h 49min,43,5.2,107,46,Leo Zhang,Erica Xia-Hou,Heyi Pictures,65000000,0,48825526,2.39 : 1,109
1398,1398,Wild America,1997,1h 46min,0,6.4,37,29,William Dear,David Michael Wieger,Morgan Creek Entertainment,0,7342923,7342923,2.39 : 1,106
1399,1399,Samson,2018,1h 50min,17,4.4,117,25,Bruce Macdonald,Jason Baumgardner,Pure Flix Productions,0,4719928,4873825,2.35 : 1,110
1400,1400,Wild Bill,1995,1h 38min,0,5.9,0,0,Walter Hill,Peter Dexter,The Zanuck Company,30000000,2193982,2193982,1.85 : 1,98
1401,1401,Flyboys,2006,2h 20min,47,6.5,271,126,Tony Bill,Phil Sears,Electric Entertainment,60000000,13090630,17858059,2.35 : 1,140
1402,1402,Chaos,2005,1h 46min,0,6.5,0,0,Tony Giglio,Tony Giglio,Mobius International,12500000,0,7000248,2.35 : 1,106
1403,1403,Uri: The Surgical Strike,2018,2h 18min,0,8.2,983,20,Aditya Dhar,Aditya Dhar,Bulb Chamka,0,4186168,39346577,2.35 : 1,138
1404,1404,Town Creek,2009,1h 30min,0,5.3,0,0,Joel Schumacher,David Kajganich,Gold Circle Films,0,0,211398,2.35 : 1,90
1405,1405,Get Carter,2000,1h 42min,24,5.2,298,106,Stephen Kay,Ted Lewis,Morgan Creek Entertainment,63600000,14967182,19412993,2.35 : 1,102
1406,1406,Hot Pursuit,2015,1h 27min,31,5.2,164,177,Anne Fletcher,David Feeney,Metro-Goldwyn-Mayer (MGM),35000000,34580201,51380201,2.35 : 1,87
1407,1407,Collide,2016,1h 39min,33,5.7,93,72,Eran Creevy,F. Scott Frazier,42,21500000,2280004,6817535,2.35 : 1,99
1408,1408,Boruto: Naruto the Movie,2015,1h 35min,0,7.9,0,0,Hiroyuki Yamashita,Masashi Kishimoto,Aniplex,0,919651,38362448,,95
1409,1409,Proof of Life,2000,2h 15min,45,6.3,278,132,Taylor Hackford,Tony Gilroy,Castle Rock Entertainment,65000000,32598931,62761005,2.35 : 1,135
1410,1410,Rising Sun,1993,2h 5min,56,6.3,91,35,Philip Kaufman,Michael Crichton,Twentieth Century Fox,35000000,63179523,107198790,1.85 : 1,125
1411,1411,Miracle at St. Anna,2008,2h 40min,37,6.1,199,151,Spike Lee,James McBride,40 Acres & A Mule Filmworks,45000000,7919117,9333654,2.39 : 1,160
1412,1412,Black Water,2018,1h 44min,16,4.7,70,42,Pasha Patriki,Chad Law,Dawn's Light,5000000,0,7882387,2.35 : 1,104
1413,1413,Out for Justice,1991,1h 31min,38,6.1,136,72,John Flynn,R. Lance Hill,Arnold Kopelson Productions,14000000,39673161,39673161,2.35 : 1,91
1414,1414,Joheunnom nabbeunnom isanghannom,2008,2h 19min,69,7.3,107,157,Jee-woon Kim,Jee-woon Kim,Barunson E&A,10000000,128486,44261209,2.35 : 1,139
1415,1415,Catch .44,2011,1h 34min,0,4.6,100,43,Aaron Harvey,Aaron Harvey,Annapurna Productions,7000000,0,291742,2.39 : 1,94
1416,1416,Dying of the Light,2014,1h 34min,31,4.5,67,75,Paul Schrader,Paul Schrader,TinRes Entertainment,5000000,0,697847,2.35 : 1,94
1417,1417,Stealth,2005,2h 1min,35,5.1,405,152,Rob Cohen,W.D. Richter,Columbia Pictures,135000000,32116746,79268322,2.35 : 1,121
1418,1418,Teenage Mutant Ninja Turtles III,1993,1h 36min,40,4.8,98,70,Stuart Gillard,Kevin Eastman,Golden Harvest Company,21000000,42273609,42273609,1.85 : 1,96
1419,1419,The Quest,1996,1h 35min,0,5.6,0,0,Jean-Claude Van Damme,Frank Dux,MDP Worldwide,30000000,21686547,57400547,2.39 : 1,95
1420,1420,Jue di tao wang,2016,1h 47min,50,5.7,67,66,Renny Harlin,Jay Longino,Dasym Media,32000000,0,136579287,2.35 : 1,107
1421,1421,Primal Rage,2018,1h 46min,0,4.9,99,42,Patrick Magee,Jay Lee,,0,21497,73383,2.35 : 1,106
1422,1422,Astro Boy,2009,1h 34min,53,6.3,88,140,David Bowers,Osamu Tezuka,Imagi Animation Studios,65000000,19551067,39886986,2.35 : 1,94
1423,1423,The Eight Hundred,2020,2h 29min,64,6.8,39,43,Hu Guan,Hu Guan,Beijing Diqi Yinxiang Entertainment,80000000,372755,461421559,2.35 : 1,149
1424,1424,The Hurricane Heist,2018,1h 43min,35,5.1,243,115,Rob Cohen,Scott Windhauser,Foresight Unlimited,35000000,6115825,32517248,2.39 : 1,103
1425,1425,Kidnap,2017,1h 35min,44,5.9,381,109,Luis Prieto,Knate Lee,Di Bonaventura Pictures,21000000,30971040,34814102,2.39 : 1,95
1426,1426,Slow West,2015,1h 24min,72,6.9,160,276,John Maclean,John Maclean,Film4,2000000,229094,1295574,1.66 : 1,84
1427,1427,Stolen,2012,1h 36min,43,5.5,104,105,Simon West,David Guggenheim,Millennium Films,35000000,304318,17415418,2.35 : 1,96
1428,1428,Witnesses,2021,1h 50min,0,5.0,17,0,Mark Goodman,Mitch Davis,RedBrick Filmworks,0,819853,819853,,110
1429,1429,In the Blood,2014,1h 48min,40,5.7,89,61,John Stockwell,James Robert Johnston,Anchor Bay Films,10000000,0,594860,1.85 : 1,108
1430,1430,Showdown in Little Tokyo,1991,1h 19min,0,6.1,136,69,Mark L. Lester,Stephen Glantz,Little Tokyo Productions,8000000,2275557,2275557,1.85 : 1,79
1431,1431,Steel,1997,1h 37min,0,2.9,71,47,Kenneth Johnson,Louise Simonson,DC Entertainment,16000000,1710972,1710972,1.85 : 1,97
1432,1432,The Necessary Death of Charlie Countryman,2013,1h 43min,31,6.4,95,93,Fredrik Bond,Matt Drake,Media Pro Pictures,0,11650,443990,2.35 : 1,103
1433,1433,Kickboxer: Retaliation,2018,1h 50min,54,5.0,34,47,Dimitri Logothetis,Jean-Claude Van Damme,Our House Films,10000000,4537,101690,,110
1434,1434,Collateral Damage,2002,1h 48min,33,5.5,336,142,Andrew Davis,Ronald Roose,Warner Bros.,85000000,40077257,78382433,1.85 : 1,108
1435,1435,Killers Anonymous,2019,1h 35min,22,4.4,85,27,Martin Owen,Seth Johnson,Goldfinch,26000000,0,100581,2.35 : 1,95
1436,1436,The Hatton Garden Job,2017,1h 33min,0,5.7,37,23,David Beton,Dean Lines,Fiction Films,0,0,0,,93
1437,1437,Northmen - A Viking Saga,2014,1h 37min,50,5.4,61,69,Claudio Fäh,Bastian Zach,Elite Filmproduktion,0,0,3005082,2.35 : 1,97
1438,1438,Son of a Gun,2014,1h 48min,49,6.4,63,105,Julius Avery,Julius Avery,Screen Australia,0,0,660241,2.35 : 1,108
1439,1439,The Double,2011,1h 38min,37,5.9,96,85,Michael Brandt,Michael Brandt,Hyde Park Entertainment,13500000,137921,4729855,2.35 : 1,98
1440,1440,Constantine: City of Demons,2018,1h 30min,0,7.4,0,0,Doug Murphy,J.M. DeMatteis,DC Entertainment,0,0,0,1.78 : 1,90
1441,1441,The Hunter's Prayer,2017,1h 31min,35,5.6,55,39,Jonathan Mostow,John Brancato,Apollo Media,28000000,0,236820,2.35 : 1,91
1442,1442,Banlieue 13,2004,1h 24min,70,7.1,166,155,Pierre Morel,Luc Besson,EuropaCorp,0,1200216,11169386,2.35 : 1,84
1443,1443,Baekdusan,2019,2h 10min,0,6.2,32,35,Byung-seo Kim,Byung-seo Kim,CJ E&M,17700000,372562,61354854,2.39 : 1,130
1444,1444,El infierno,2010,2h 29min,0,7.8,0,0,Luis Estrada,Luis Estrada,Bandidos Films,0,0,6703873,2.35 : 1,149
1445,1445,Max Steel,2016,1h 32min,0,4.6,0,0,Stewart Hendler,Christopher L. Yost,Dolphin Entertainment,10000000,3818664,6272403,2.39 : 1,92
1446,1446,Exit Wounds,2001,1h 41min,39,5.6,244,112,Andrzej Bartkowiak,Ed Horowitz,Warner Bros.,50000000,51758599,79958599,2.35 : 1,101
1447,1447,Backtrace,2018,1h 32min,34,3.8,82,43,Brian A. Miller,Mike Maples,Diamond Films,0,0,490636,1.85 : 1,92
1448,1448,I Am Wrath,2016,1h 32min,0,5.4,165,50,Chuck Russell,Paul Sloan,Patriot Pictures,12000000,0,228631,2.35 : 1,92
1449,1449,Evangelion Shin Gekijôban: Jo,2007,1h 38min,0,7.7,43,45,Masayuki,Hideaki Anno,Gainax,0,107797,16444137,1.85 : 1,98
1450,1450,9/11,2017,1h 30min,20,4.2,57,10,Martin Guigui,Martin Guigui,Black Bear Studios,0,170000,200229,2.35 : 1,90
1451,1451,Batman Ninja,2018,1h 25min,0,5.6,344,49,Junpei Mizusaki,Kazuki Nakashima,DC Comics,0,0,0,1.78 : 1,85
1452,1452,Future World,2018,1h 28min,10,3.2,161,35,James Franco,Bruce Thierry Cheung,AMBI Group,0,0,163313,2.35 : 1,88
1453,1453,Forces spéciales,2011,1h 49min,37,6.4,92,66,Stéphane Rybojad,Stéphane Rybojad,Easy Company,0,10759,3424648,2.35 : 1,109
1454,1454,Undisputed,2002,1h 36min,58,6.2,96,78,Walter Hill,David Giler,A Band Apart,20000000,12764657,14946150,2.39 : 1,96
1455,1455,Traitor,2008,1h 54min,61,7.0,144,136,Jeffrey Nachmanoff,Jeffrey Nachmanoff,Overture Films,22000000,23530831,27675014,2.35 : 1,114
1456,1456,Death Warrant,1990,1h 29min,0,5.7,0,0,Deran Sarafian,David S. Goyer,Cannon Films,4000000,16853487,16853487,1.85 : 1,89
1457,1457,Ratchet & Clank,2016,1h 34min,29,5.6,66,110,Kevin Munroe,T.J. Fixman,Gramercy Pictures (I),20000000,8821329,13385737,2.35 : 1,94
1458,1458,Gladiator,1992,1h 41min,49,6.5,44,13,Rowdy Herrington,Djordje Milicevic,Columbia Pictures,20000000,9223441,9223441,1.85 : 1,101
